0,label,predicted_topic,topic_keywords
看评论一群人就代表四川人了？骂人是nmmp，mmp也就一个口头禅，我素质可能堪忧，评论里的代表们也就那样了,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
当初不说，让狗男女有机会拿钱跑路，以致你表哥和你侄女生活困窘，现在反倒居高临下地指责你侄女来了？,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
东北人没那么喜欢打架吧,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
"以下为对女性的性别歧视：（讲座搬运，单纯觉得有道理，很多时候女性自己歧视自己性别却不自知）,1.显性歧视:可直接观察到的不平等两种形式:,其一，将女性视为第二性，即女人是男人的附属品，女人存在的价值是生儿育女。其二，将女性形象负面化。",0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
来来来女孩子们都来学学以后怎么毒死老公我发现这个答主真是有毒啊,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
我还是不接受政治正确那一套，假如确实有数据说明黑人聚居区犯罪率高，我认为说出真相不是歧视,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
被人推倒，就要报警，和什么人种无关，哪都有坏人，哪都有好人，这是歧视黑人,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
要看国家政策对家庭主妇做没有保护，像日本那种家庭主妇，社会地位低不低我不知道，但离婚了也不会一无所有。女人不得不全职在家也是为了一个家庭的利益最大化，,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
不太服，都在说山东人怎样怎样巴拉巴拉的，难道其他地区的人看见这种情况就叫声大哥然后乖乖交出钱包？？ 地域黑真的无趣）,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
黑人兄弟还很开心我就想不通？这电影不是变着法嘲笑黑人落后了嘛，这么先进了还是打架选国王？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
的确有单位招，我们单位招人的时候女生清一色985，就这还挑挑捡捡各种要求，男生211就行。入职之后，男的不出意外五年就能升一级，女生，除非能力特别出众贡献特别大可以升到管理岗。其他的呵呵。如果没有职场性别歧视，,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
和他说这么多废话干嘛，我都不理。现实中唯唯诺诺，网上我重拳出击。他要是有女儿敢把女儿嫁给黑人我就服，网上吹牛谁不会。现实中碰到 洋大人 就恨不得跪下来舔,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
哪里看出人家把女性当生育机器了。你就想美国的黑人，总觉的别人歧视黑人，说到底自己心里有问题。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
还那教育呢？啪啪打脸不疼吗？这操作真的黑人问号脸?心疼兄弟一分钟,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
理科狗来说一下，很喜欢历史但是接触不多！个人属于非常反感朱熹的思想，我觉得这大概是对女性的一次 质的飞跃 般的束缚，直到现在那些恶心人的理论还影响了现代女性！,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
历史有什么好假设的，现在上海人香港人牛逼轰轰看不起外地人，你怎么知道如果殖民了，东北不会比上海人香港人还牛逼？只要中国人种还在，管他谁统治？只要生活更好！,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
自动脑补黑人四川口音：妈卖批。。。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
东北人嘴炮，骂人一套一套的，所以打字开骂这种事对于东北人吵架简直是拖累速度的。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
你是男的，老子是女的，老子还可以告你可能要强奸老子呢,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
"13%左右的黑人人口占据了52.5%美国杀人案件犯罪率，这是什么概念呢？,假如中国一个省A占据1.4亿约10%人口，而中国超过50%比例的杀人案件都是在这个省内发生的的，大家想想如果是我们国家，我们国家会怎么治理这个省？",0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
恕我愚昧。我对大多数不是全部的黑人没好感。只能叫好了。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
"不要扯这些,多说说黑人好处,帮我们扫除智障优化下一代",0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
也请你扪心自问，对于白人老爷，答主一直在设身处地的与其共情，一起喊妈妈，对于另一方，从头到尾只有指责。你管这叫客观公正吗？最简单的例子，一个成天发表巴萨有多优秀，自己和巴萨有多少次同喜同悲的裁判，去执法巴萨皇马的比赛，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
台湾人都很自大的，他们会觉得大陆的人很落后,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
已经的北京人和即将获得北京户籍的人，都在为孩子的利益为一个恶心的政策摇旗呐喊。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
没有什么无缘无故的歧视！白人歧视黑人，原因很复杂，最基本的是，你很难去尊重一个当了几百年奴隶的种族——哪怕他们不是自愿的！我歧视黑人的原因，是因为他们绝大多数不符合我的审美！我歧视白人的原因，是因为哪怕是个美女，没了香水她们也很臭！,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
我被人骂过直男癌，但我看不出以上任何嘚吧答主各种 问题 的人有任何良好居心，咋的，多个 你还少条 呢？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
哪都能打的话，求问一个东北人问你瞅啥，另一个东北人说瞅你咋地时。问1:他俩最后谁打赢了？问二：在东北打架警察不管吗？还是警察来了也会问你瞅啥，然后嫌疑人答：瞅你咋地……然后…………我就想问问最后的那个然后………,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
你是哥哥嘛要让着妹妹没人说是歧视男性，你是姐姐嘛要让着弟弟一大堆人追着骂，怎么回事？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
骑行和自然条件恶劣都不担心，唯独入疆的民族激进情绪不知道到底是个什么现状，想请问答主在新疆骑行这方面有什么感受么？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
这不算歧视吧。例如广州，如果我们遇到非广东的就说谢谢；遇到本地人会说“5该晒”等，并非歧视，而是非粤语系没有5该这个语境罢了，说了外地人不能明白。同理。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
对对对，台湾诈骗犯这么多都怪中国大陆，台湾人一个鼻屎大的小岛，这么多强奸杀人绑架贩毒走私案这么多，通通怪中国大陆。台湾塑化剂视频日本核辐射食品台湾顶新这么大的企业用地沟油混，都怪中国人，台湾人好棒棒。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
不歧视黑人这个种族，歧视部分黑人,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
那个的读音像nigger 美国禁奴之前对黑人奴隶的叫法 带有严重的种族歧视,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
“田园女权”是：我长得丑没高薪，我不要干家务生孩子但是你要娶我就得有房车还得把我当祖宗一样供着；而答主的老婆是获取了跨阶的福利，同时也做到“中国直男”要求的贤妻良母，这两者是不一样的。如果把婚姻勉强看做交易，那田园女权的行为更像是抢劫，而答主家是公平交易。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
我知道啊。如果会听的，听得出是黑人口音，拿nigger怼回去没问题，但如果不是，那白人会觉得你们不光游戏打的不好，素质差，还玩种族歧视那一套。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
黑豹长得不好看？从头上下都是黑人里的俊男美女好不,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
985在读，本校的辅导员今年不招女生，我们学院四个辅导员俩今年生二胎。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
好男人被坏女人变成渣男，渣男又去祸害好女孩，好女孩又去祸害好男人，好男人。。。。。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
觉得楼主说的搞笑的人都不太自信啊……如果换做非洲人说中国人歧视黑人，肯定很多人会严肃评论吧？不会像现在这么2333╮(︶﹏︶)╭感觉好多人都对楼主的说法透露出一种很解气的感觉……也就那么回事吧。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
但是也祸害了男性,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
难道我们学校里都是假四川人，假东北人，大概是都说普通话，没了方言的味道，也就没了方言的恶毒，有的只剩下调侃了罢，也没有人去追究这个话的根源，毕竟只是个日常用词，不会用在正式场合，大家都是普普通通的人，真正骂人的时候，谁也不会用这个词,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
你这名字也够暴躁的了您女马的b,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
因为它赞扬了为家庭付出这种让男人舒服的行为。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
恋爱中，总有一个先耍流氓，试了就有成功概率，不试屁都没有。 她们女生聊天，比男生寝室聊女人更黄更暴力。车开的比你都六,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
同样，不是每一个赞成毒狗的都是你口中没素质的人。澳洲政府公开鼓励百姓猎杀野猫野狗野兔野猪，在澳洲东北部甚至形成了把野狗尸体挂在家门口树上的民风民俗。 至于央媒，人家批评的是满地扔毒鼠强的，我掉几块巧克力在地上，人家央媒不会插嘴吧？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
"我有说我碰到的垃圾山东人少了么.可是我知道地域黑和被冤枉的感觉.所以我选择不去这样来做.明白了,我们的不同了么.和一些人,同为人类,才是真正的耻辱啊.",0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
公安这一块有点恶心了，难道不是受理后内部移交？还让老百姓跑？这还是北京？在上海我一个电话督察队，谁推诿谁倒霉好哇…不过有时候内部移交会有点慢，但是接报做掉是最基本的吧！,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
？？你不知道这个历史吗？就是一些偷井盖的河南人，被认为是河南人都偷井盖，地域黑的一种。其实和近期人们对于穆斯林整体的偏见原理相同，一部分人的行为抹黑了整个群体,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
关女权啥事了啥玩意评论啊这是这女的有鬼就有鬼呗关女权啥事天天骂女权女权杀你m了？而且女权是要求平等不是把男人踩在脚底，无语了，,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
好像支那除了侮辱还带有嘲讽，因为支那在古代是褒义词，后来日本人入侵之后就故意对中国人这么叫……,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
上海本地人都占少数 还本地人一直排外呢 就是一直这种固定的偏见才让大家没有归属感[白眼],0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
本人，性别女。 首先明确一点，不管家庭主妇再怎么叫苦叫累，你的付出，只能通过你的老公和孩子转化到社会上。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
有英语好的可以翻译一下这句话：看看你的样子，我认为你的爸爸是个罪犯，妈妈是个碧池。如果有必要可以再加一句：所有因为歧视被杀的黑人都是因为你这样的智障存在。占据道德的制高点，说最难听的话给他听。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
看到黑奴笑了……同学你听说过昆仑奴，僧祗奴，黑小厮，鬼奴，黑番鬼吗？他们不只有东非洲黑人还有东南亚马来群岛一带和印度的黑人 我国唐以前就已经有黑人奴隶了 （谢天谢地没有杀来泡酒）,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
说实话 越穷越落后的地方 越容易出这样重男轻女的事儿 我不是黑子 我也东北人 真的实话实说 东北城市里这种现象很少 农村里还是很多的,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
这黑人虽然不是国人，倒是和国内的精神X国人逆民很像，洋人欺负国人反抗的勇气是没有的，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
照这个说法，前台.化妆品销售只限女性也是性别歧视？承认男女身体有差异有那么难？那些女的那么能怎么不去工地搬砖呢。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
问题是这种刻板印象对某些人来说本身就是一种歧视啊，假设你是个河南人，你不觉得河南人爱偷井盖这种言论是一种对你的歧视吗？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
说句难听的，啦啦啦德玛西亚是当了婊子还要立牌坊！（没有侮辱女性的意思，只是一句骂人的话）,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
有一点一直不太懂，美国不是也有义务教育么？为啥黑人教育程度低呢[好奇],0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
虽然我点了赞同但是不能完全赞同。以前的老美欠黑人和现在的黑人白人没关系，这有点父债子偿内味了，实际上美国现在也没必要补偿黑人什么。当年谁受到压迫补偿谁，现在出生的黑人又没受压迫，不工作还薅羊毛享受各种福利，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
思维定式能跟跟歧视划等号?一个人在中国走着，前面有个人蹲地上，你上去用中文问路，结果对方白了你一眼，你歧视我这个白人！我举报你！你去医院打针，捂着眼睛说小姐轻点，对方是个男的打了你一巴掌，你歧视男性，,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
你一点也不偏激，贤惠这样的词真的是什么好词吗？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
不 宣传 正是不歧视，如果当事人是一男一女，这事哪会上热搜，如果不是有巨大的流量，自媒体们怎么会有空 宣传 这事？,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
那在湖北的外地人回老家避难行不行？怎么就没有逻辑了。只许州官放火不许百姓点灯？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
我和你想的一样，我一直就不喜欢他，数据再漂亮也不喜欢。黑人重来就不是真的反对种族歧视，他们只是反对白人歧视他们，并不影响他们歧视黄种人。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
不过我遇到的印度人大概有一半都很喜欢撕中国（印度人占Quora用户总数的40%+,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
仙踪林收一双必高吸宝宝……价格6w左右的！黑人绕道！骗子勿扰！QQ570038289!支持YB交易！其它什么5173的就不要来烦了！,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
感觉像“外国人歧视亚裔，我们礼仪之邦不用和他们计较”,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
你好像不想拾荒的人嘛，地上有字的嘛，我感觉是乞讨的骗子，黑人小哥发现他是骗子，被乞丐骗子团伙老大打到在地，鉴定完毕。,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
“美国法律立法前歧视黑人”可不就是在立法前“立法不好”么？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
咱们捋一捋啊，这个英勇的卫士用自己的贵命保卫了什么？在拿枪对着他的 的面前作死的权利？最开始让人们掀起黑命贵运动的那个事件里， 的枪套上有那个被打死的黑人的指纹，如果不是灯塔国办案有问题的话，那打死他不是活该吗？,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
对直男来说，讲实话有点恶心。。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
ym怎么可以做到这么....出轨也是自己出的，往男方身上疯狂泼脏水，卖惨，比zs有过之而无不及,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
当着你的面还这样说的是傻子吧。就像好多人讨厌黑人，可真正会当着黑人面辱骂他们是“黑鬼”的，也是极小比例的吧。不过我听说这些年确实很少有台湾人提“陆配”这个词，而且一般都是台湾人追着大陆人跑。,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
额，，作为广东人，表示在男浴室看见陌生人裸着下体走来走去也很恶心。。。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
觉得并不是台湾女生很讨厌男生打架，而是因为，当你喜欢一个人的时候，你就会很担心那个人的安危，而那个年纪的女生又很别扭，所以就变成了“男孩子打架真的很讨人厌”这样的既视感,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
好吧，普通985来和普通211做对比，好比问交大和吉林大学湖南大学比怎么样啊… 不是黑子就是喷子，试问你的教育素养呢，国家花费这么多教育资源，培养无常识的学生？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
黑我自己？这种事早就当笑话看了好吧，难道“河南人偷井盖”这种话你当真？ 自信一点好吧,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
山东很好，网上地域黑太多了，网上一个人可能被当地的出租车绕路了，就说山东人不好，黑山东，明明一个交通问题，让他说成了一个全体山东的问题，我在外边也遇到过骗人的，难道就说其他省的人不好？山东人说方言，一些人觉得土，广东人说广东话，就觉得洋气，这明显就是双标呀,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
所以他们说“男人还有底线呢”时，我是一个普通无害的做题家就得闭嘴老老实实站着挨骂 他们说“河南人原来不偷井盖吗”时我是一个普通无害的市民我就只能眼睁睁的看着他们叫喊？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
"这位黑人军官被白人警察暴力执法之后，白人警察依然在正常工作，并未受到任何影响，这种波澜不惊的反应，可以看出这种事情在M国已经是常态化的存在了；,黑人军官遭遇尚且如此，",0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
动不动就田园女权跟风好玩？那说你直男癌行不行？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
印象固化。 可能你的老师觉得家庭主妇没理想没追求依靠男人什么的。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
他之所以被歧视和觉得羞辱，关键还是中国不够强大，不够让人佩服,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
等于说你歧视黑人？黑人不能泡妞？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
黑人没有一夫一妻的观念，更不像中国男人这样自己省着点也得紧着妻子孩子花钱。好吃懒做，酗酒家暴，简直就是常事。在中国遇到了家暴，大家会斥责男方:不管怎样，不能动手打女人。在那边如果遭遇家暴:视为荣誉，看得起你才打你呢。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
恶心不恶心啊，老男人有什么好睡的？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
浙江不是高仿的代名词吗，高仿不是诚信的对立吗。不犯法，就可以犯德吗？单纯因为道德好欺负，不会在物质上惩罚你吗？人皆无德，法判何人？众人皆判，人之不存。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
"中国没有明显的种族歧视？你是认真的吗？中国的种族歧视还在最原始的状态，基本上还处于二战以前那种纯粹种族歧视的阶段。,你认真想想，你是不是在网上经常看到什么“劣等的基因就不该延续”这样的屁话。想一想，这种水平的种族歧视，",0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
天，连男人都和女人抢男人。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
其实其他的我都能忍，反正也就没文化素质低下的事，买几个歌的版权唱的好听的傻调，但侮辱农民也能从她口里说出来，先看看某旗帜上面画的是啥，在瞧瞧你碗里吃的是啥。这就是东北人的代表？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
打个比方，你是个交税的 你交出去的税 可以让当地的同样的中国人得到教育和医疗 相信你会愿意交 如果有人告诉你，你交出去的税，有一半都是要送给外国的黑人或者洋人 你会高兴吗？,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
亚裔一直被歧视，男的被认为生理有缺陷，女的被看做充气娃娃,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
因为缺女人就可以买女人了，这逻辑和穷就去偷人家电瓶车有什么区别？那些被拐卖的女人一般都是智力或者身体有残疾的，拐卖以后有几个不被虐待的？,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
我也经历了将近十个外教，真正专业的，也就是在国外大学修教育的就一个.....剩下有大学毕业生，有大学肄业生，有无业来中国的，有退休来中国的....非专业外教基本就做游戏，扯淡，,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
我不是种族歧视，我是单纯的歧视黑人这个物种,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
不想地域黑还加上山东干啥，直接说一号不就好了？骨子里还是想挑事，直说呗,0,3,"0.021*""东北"" + 0.017*""上海"" + 0.011*""北京"" + 0.011*""山东"" + 0.010*""恶心"""
男人不包二奶？,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
觉得女权不是跟男人要几个包包。,0,2,"0.027*""女人"" + 0.025*""男人"" + 0.019*""恶心"" + 0.012*""印度"" + 0.007*""印度人"""
这主要是你也很优秀，如果换一个人体验这些，他就会拿室友的事来论证河南人如何素质低,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
因为黑人犯罪率高，所以就要把全部黑人都隔离起来？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
我觉得答主有些走偏了。一.题主问为什么社会上男性受歧视被忽略？答主答，你看女性受到歧视更多。题主并非说女性不受歧视，而是问男性为什么被忽略，答非所问。二.题主回答以偏概全有些让人困惑。而且论据有待商榷。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
无知不可怕，可怕的是愚昧。昨日中国式的重男轻女和今日中国式的田园女权一样，叫嚣着权利，泯灭着人性。永远把自己的私欲建立在他人的生命之上。人永远要先学会说不。,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
官方回应完全避重就轻好吧，民众真正关心的他们有说吗？就那个视频恶意剪辑算是回应吗?你不看看每个回复点赞数?不说了，没那么多时间在知乎上扯皮，反对官僚主义，只不过指了山东，就成了地域黑?,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
其实这种歧视就是性别歧视，女性生育是在造福下一代,0,1,"0.031*""女性"" + 0.018*""男性"" + 0.012*""歧视"" + 0.010*""强奸"" + 0.009*""女生"""
河南人当让不是出去丢人的。但是各地总是对河南人歧视，抹黑河南人，我很心痛。这句回答多少带有一点无奈，竟让还有700多个人点赞。我不明白，一亿多河南人招谁惹谁了？凭什么我们得这么受委屈？,0,0,"0.057*""黑人"" + 0.046*""歧视"" + 0.026*""中国"" + 0.017*""河南"" + 0.014*""美国"""
